year,sidocode,guguncode,spot_nm,occrrnc_cnt,sido_sgg_nm,caslt_cnt,dth_dnv_cnt,se_dnv_cnt,sl_dnv_cnt,wnd_dnv_cnt,X,Y
2020,서울,강남구,서울특별시 강남구 수서동(수서아파트6단지601동 부근),6,서울특별시 강남구1,6,0,4,2,0,127.103924752626,37.487561327294
2020,서울,강남구,서울특별시 강남구 역삼동(국기원입구교차로 부근),5,서울특별시 강남구2,5,0,2,3,0,127.029759235501,37.497967800874
2020,서울,강동구,서울특별시 강동구 암사동(암사시장 부근),5,서울특별시 강동구1,5,0,1,4,0,127.12867583912,37.551214544916
2020,서울,강동구,서울특별시 강동구 천호동(천호사거리 부근),4,서울특별시 강동구2,4,0,3,1,0,127.123545089036,37.538955181038
2020,서울,강동구,서울특별시 강동구 천호동(천호시장사거리 부근),4,서울특별시 강동구3,4,0,2,1,1,127.127767071494,37.540449508939
2020,서울,강동구,서울특별시 강동구 암사동(장치봉의맵꼬만명태찜 부근),3,서울특별시 강동구4,3,0,3,0,0,127.134523926239,37.551890780236
2020,서울,강동구,서울특별시 강동구 천호동(강동구민회관 부근),3,서울특별시 강동구5,3,0,2,1,0,127.141572112764,37.546179770481
2020,서울,강북구,서울특별시 강북구 미아동(동성자동차공업주 부근),5,서울특별시 강북구1,5,0,2,2,1,127.033689136146,37.610862143474
2020,서울,강북구,서울특별시 강북구 미아동(삼양시장앞교차로 부근),4,서울특별시 강북구2,4,0,3,1,0,127.01834194013,37.62473532008
2020,서울,강서구,서울특별시 강서구 화곡동(한라한의원 부근),3,서울특별시 강서구1,3,0,3,0,0,126.847765916965,37.534250477578
2020,서울,강서구,서울특별시 강서구 화곡동(한성빌딩 부근),3,서울특별시 강서구2,3,0,1,2,0,126.840006471922,37.537533331299
2020,서울,강서구,서울특별시 강서구 방화동(신방화사거리 부근),2,서울특별시 강서구3,2,1,1,0,0,126.816915794729,37.573379066991
2020,서울,강서구,서울특별시 강서구 화곡동(우장공원입구교차로 부근),2,서울특별시 강서구4,2,1,1,0,0,126.850033038595,37.552109607773
2020,서울,관악구,서울특별시 관악구 봉천동(봉천본동농협앞 부근),6,서울특별시 관악구1,6,1,2,2,1,126.946254645636,37.481294043686
2020,서울,관악구,서울특별시 관악구 남현동(꼬마숲어린이집 부근),4,서울특별시 관악구2,5,0,3,2,0,126.977406284474,37.476225982644
2020,서울,관악구,서울특별시 관악구 봉천동(2호선봉천역사입구 부근),3,서울특별시 관악구3,3,1,2,0,0,126.94118380479,37.482616382541
2020,서울,관악구,서울특별시 관악구 신림동(롯데백화점관악점앞 부근),3,서울특별시 관악구4,3,0,3,0,0,126.916854744052,37.489066505516
2020,서울,관악구,서울특별시 관악구 봉천동(플랫화이트 부근),3,서울특별시 관악구5,4,0,2,2,0,126.966780415885,37.473735915481
2020,서울,광진구,서울특별시 광진구 구의동(구의사거리 부근),2,서울특별시 광진구1,2,2,0,0,0,127.083341569659,37.545287404691
2020,서울,구로구,서울특별시 구로구 오류동(오류동역2번출구 부근),4,서울특별시 구로구1,4,0,1,2,1,126.845586347033,37.493450582679
2020,서울,구로구,서울특별시 구로구 개봉동(개봉로5길26 부근),3,서울특별시 구로구2,3,0,1,2,0,126.854228911936,37.485640127191
2020,서울,금천구,서울특별시 금천구 시흥동(장혁빌딩 부근),4,서울특별시 금천구1,4,1,1,2,0,126.905523094716,37.457318279816
2020,서울,금천구,서울특별시 금천구 독산동(독산4동사거리 부근),4,서울특별시 금천구2,6,0,3,3,0,126.902896688532,37.464831392456
2020,서울,금천구,서울특별시 금천구 시흥동(평화교회 부근),4,서울특별시 금천구3,4,0,2,2,0,126.913186136932,37.450153858615
2020,서울,금천구,서울특별시 금천구 가산동(신평대일타운 부근),3,서울특별시 금천구4,3,0,1,2,0,126.893005218917,37.475642360408
2020,서울,중랑구,서울특별시 노원구 상계동(기업은행 부근),5,서울특별시 노원구1,5,0,5,0,0,127.080529404909,37.669359547806
2020,서울,중랑구,서울특별시 노원구 중계동(성은약국 부근),4,서울특별시 노원구2,6,0,3,3,0,127.073506405697,37.660604554158
2020,서울,중랑구,서울특별시 노원구 상계동(상계초교입구교차로 부근),4,서울특별시 노원구3,4,0,3,1,0,127.067914734179,37.65767796057
2020,서울,중랑구,서울특별시 노원구 상계동(수락산역앞교차로 부근),3,서울특별시 노원구4,5,1,1,3,0,127.055084701899,37.678473332279
2020,서울,중랑구,서울특별시 노원구 공릉동(준효약국 부근),3,서울특별시 노원구5,3,0,2,1,0,127.079193671552,37.623183369918
2020,서울,중랑구,서울특별시 노원구 상계동(당고개입구오거리 부근),3,서울특별시 노원구6,3,0,1,2,0,127.075831551586,37.664055758268
2020,서울,도봉구,서울특별시 도봉구 창동(우성빌딩입구 부근),5,서울특별시 도봉구1,5,0,2,2,1,127.034682336622,37.648479042675
2020,서울,도봉구,서울특별시 도봉구 방학동(아람미술놀이방 부근),4,서울특별시 도봉구2,4,1,1,2,0,127.033448099851,37.667358825151
2020,서울,도봉구,서울특별시 도봉구 방학동(LG대경주유소 부근),4,서울특별시 도봉구3,4,0,3,1,0,127.0430795269,37.666415951636
2020,서울,도봉구,서울특별시 도봉구 쌍문동(한일병원 부근),4,서울특별시 도봉구4,4,0,2,2,0,127.027750968434,37.645282924069
2020,서울,도봉구,서울특별시 도봉구 도봉동(도봉고등학교 부근),3,서울특별시 도봉구5,3,0,2,1,0,127.042526351211,37.687339173665
2020,서울,동대문구,서울특별시 동대문구 제기동(성바오로병원앞교차로 부근),10,서울특별시 동대문구1,10,0,3,7,0,127.042332631847,37.579574251052
2020,서울,동대문구,서울특별시 동대문구 용두동(경동시장앞교차로 부근),9,서울특별시 동대문구2,12,1,5,6,0,127.038351256706,37.57852680347
2020,서울,동대문구,서울특별시 동대문구 회기동(경희대 부근),6,서울특별시 동대문구3,11,0,3,8,0,127.053114707279,37.593541459871
2020,서울,동대문구,서울특별시 동대문구 제기동(식당재료유통할인 부근),5,서울특별시 동대문구4,5,0,4,1,0,127.040413327514,37.583010036285
2020,서울,동대문구,서울특별시 동대문구 장안동(장안동삼거리 부근),4,서울특별시 동대문구5,4,0,1,3,0,127.071972496834,37.578929634996
2020,서울,동대문구,서울특별시 동대문구 용두동(서울시설공단 부근),3,서울특별시 동대문구6,3,0,2,1,0,127.038110017165,37.572680620215
2020,서울,동대문구,서울특별시 동대문구 휘경동(위생병원앞교차로 부근),3,서울특별시 동대문구7,3,0,2,1,0,127.063803378224,37.590517338405
2020,서울,동작구,서울특별시 동작구 상도동(성대약국 부근),13,서울특별시 동작구1,14,0,4,10,0,126.931917144562,37.500104231226
2020,서울,동작구,서울특별시 동작구 대방동(대방천사거리 부근),5,서울특별시 동작구2,5,0,4,1,0,126.920905196119,37.498233122462
2020,서울,동작구,서울특별시 동작구 상도동(장승배기교차로 부근),5,서울특별시 동작구3,5,0,3,2,0,126.938974935846,37.504920306728
2020,서울,동작구,서울특별시 동작구 사당동(남성역앞교차로 부근),4,서울특별시 동작구4,4,0,2,2,0,126.969190918227,37.485351399848
2020,서울,동작구,서울특별시 동작구 상도동(숭실대입구역삼거리 부근),3,서울특별시 동작구5,3,0,2,1,0,126.954281871013,37.495735090003
2020,서울,동작구,서울특별시 동작구 노량진동(노량진삼익아파트 부근),3,서울특별시 동작구6,3,0,1,2,0,126.944724886246,37.510707130231
2020,서울,마포구,서울특별시 마포구 노고산동(신촌현대백화점 부근),4,서울특별시 마포구1,4,1,2,1,0,126.933684100142,37.556259665152
2020,서울,마포구,서울특별시 마포구 서교동(서교동감리교회 부근),2,서울특별시 마포구2,2,1,1,0,0,126.914755479083,37.554699457415
2020,서울,서대문구,서울특별시 서대문구 홍은동(유진상가 부근),6,서울특별시 서대문구1,6,1,2,3,0,126.941741045414,37.590960433478
2020,서울,서대문구,서울특별시 서대문구 홍제동(홍제교 부근),4,서울특별시 서대문구2,6,0,3,3,0,126.945562232412,37.592272434626
2020,서울,서대문구,서울특별시 서대문구 남가좌동(홍남교앞교차로 부근),3,서울특별시 서대문구3,3,1,1,1,0,126.92594126288,37.575766789507
2020,서울,서대문구,서울특별시 서대문구 홍제동(서부빌딩 부근),3,서울특별시 서대문구4,3,0,2,1,0,126.945102164434,37.58806260021
2020,서울,서초구,서울특별시 서초구 서초동(서초1교 부근),3,서울특별시 서초구1,4,0,2,2,0,127.020653981097,37.495680532631
2020,서울,서초구,서울특별시 서초구 서초동(양재역사거리 부근),3,서울특별시 서초구2,4,0,2,2,0,127.034050546696,37.484386003712
2020,서울,서초구,서울특별시 서초구 잠원동(한양아파트 부근),3,서울특별시 서초구3,3,0,1,2,0,127.00825935019,37.508852506039
2020,서울,서초구,서울특별시 서초구 서초동(서초동17411 부근),2,서울특별시 서초구4,2,1,0,1,0,127.008046212664,37.489081830863
2020,서울,성동구,서울특별시 성동구 금호동4가(금남시장앞교차로 부근),5,서울특별시 성동구1,5,1,2,2,0,127.02207285408,37.548154164584
2020,서울,성동구,서울특별시 성동구 성수동2가(윤진약국 부근),4,서울특별시 성동구2,4,0,2,2,0,127.054275551277,37.537517960087
2020,서울,성동구,서울특별시 성동구 성수동2가(성수역앞교차로 부근),3,서울특별시 성동구3,3,1,0,2,0,127.05688788307,37.543656994975
2020,서울,성동구,서울특별시 성동구 응봉동(응봉현대아파트 부근),3,서울특별시 성동구4,3,0,2,1,0,127.030213060386,37.549854332013
2020,서울,성북구,서울특별시 성북구 동선동1가(성신여대입구역사거리 부근),6,서울특별시 성북구1,7,0,2,5,0,127.016677446108,37.593011989413
2020,서울,성북구,서울특별시 성북구 하월곡동(성북트리즘빌딩앞교차로 부근),4,서울특별시 성북구2,4,0,3,1,0,127.038390321457,37.602480205698
2020,서울,성북구,서울특별시 성북구 정릉동(미진미싱 부근),4,서울특별시 성북구3,4,0,3,1,0,127.02104061943,37.601870075944
2020,서울,성북구,서울특별시 성북구 종암동(종암동370 부근),4,서울특별시 성북구4,4,0,1,3,0,127.032268445633,37.602620147403
2020,서울,성북구,서울특별시 성북구 정릉동(북한산보국문역1번출구 부근),3,서울특별시 성북구5,4,1,2,1,0,127.009509709107,37.609880903082
2020,서울,성북구,서울특별시 성북구 상월곡동(부동산 부근),3,서울특별시 성북구6,3,0,3,0,0,127.04625380457,37.607191109983
2020,서울,성북구,서울특별시 성북구 석관동(장위사거리 부근),2,서울특별시 성북구7,2,1,0,1,0,127.060607444879,37.613069267733
2020,서울,송파구,서울특별시 송파구 문정동(GS마트입구 부근),5,서울특별시 송파구1,5,0,3,2,0,127.115707097206,37.491824066129
2020,서울,송파구,서울특별시 송파구 방이동(각시반찬 부근),5,서울특별시 송파구2,5,0,1,4,0,127.115625347033,37.511038751638
2020,서울,송파구,서울특별시 송파구 삼전동(배명사거리 부근),3,서울특별시 송파구3,4,0,2,2,0,127.097319236694,37.502231192616
2020,서울,송파구,서울특별시 송파구 잠실동(삼전사거리 부근),3,서울특별시 송파구4,3,0,2,1,0,127.088164483605,37.504642316391
2020,서울,송파구,서울특별시 송파구 마천동(마천사거리 부근),3,서울특별시 송파구5,3,0,1,2,0,127.146386003812,37.497647098136
2020,서울,양천구,서울특별시 양천구 신월동(신월제2동제일은행 부근),5,서울특별시 양천구1,6,0,6,0,0,126.844076155991,37.522611679187
2020,서울,양천구,서울특별시 양천구 목동(목동사거리 부근),5,서울특별시 양천구2,5,0,3,2,0,126.863692130688,37.533924347432
2020,서울,양천구,서울특별시 양천구 신정동(신정네거리역앞 부근),5,서울특별시 양천구3,5,0,2,3,0,126.853445299362,37.521467833275
2020,서울,양천구,서울특별시 양천구 신월동(월정초교앞교차로 부근),4,서울특별시 양천구4,4,0,2,2,0,126.834170989701,37.536959765282
2020,서울,양천구,서울특별시 양천구 목동(양동중학교 부근),3,서울특별시 양천구5,3,1,2,0,0,126.869493399102,37.548415006648
2020,서울,양천구,서울특별시 양천구 신월동(신월지하차도북측 부근),3,서울특별시 양천구6,3,1,1,1,0,126.842283052622,37.518031871774
2020,서울,영등포구,서울특별시 영등포구 영등포동3가(영등포역앞교차로 부근),5,서울특별시 영등포구1,6,0,2,3,1,126.906955136471,37.516481471144
2020,서울,영등포구,서울특별시 영등포구 신길동(신길동3994 부근),4,서울특별시 영등포구2,4,0,3,1,0,126.916952423916,37.500026156583
2020,서울,영등포구,서울특별시 영등포구 당산동1가(영등포청과시장앞교차로 부근),4,서울특별시 영등포구3,4,0,1,3,0,126.901875464282,37.520593058224
2020,서울,영등포구,서울특별시 영등포구 신길동(엔씨티오피스텔 부근),2,서울특별시 영등포구4,2,1,1,0,0,126.91731819438,37.515844078442
2020,서울,용산구,서울특별시 용산구 용문동(용문새마을금고 부근),6,서울특별시 용산구1,6,2,2,1,1,126.960003240958,37.536962259102
2020,서울,은평구,서울특별시 은평구 불광동(불광전화국앞 부근),5,서울특별시 은평구1,5,2,3,0,0,126.928925005686,37.611821374758
2020,서울,은평구,서울특별시 은평구 신사동(동명한의원 부근),5,서울특별시 은평구2,5,0,3,1,1,126.913695574992,37.598757183298
2020,서울,은평구,서울특별시 은평구 녹번동(푸른치과의원 부근),4,서울특별시 은평구3,4,1,3,0,0,126.932359487801,37.60747095742
2020,서울,은평구,서울특별시 은평구 응암동(응암오거리 부근),4,서울특별시 은평구4,4,0,3,1,0,126.917817660757,37.589804373874
2020,서울,종로구,서울특별시 종로구 숭인동(아람보습학원 부근),9,서울특별시 종로구1,10,0,4,2,4,127.018584814639,37.573520202996
2020,서울,종로구,서울특별시 종로구 창신동(흥인지문사거리 부근),5,서울특별시 종로구2,7,0,4,3,0,127.010222447009,37.571583113671
2020,서울,종로구,서울특별시 종로구 관수동(기업은행 부근),5,서울특별시 종로구3,5,0,3,1,1,126.989246209046,37.569777160788
2020,서울,종로구,서울특별시 종로구 명륜2가(성균관대입구교차로 부근),3,서울특별시 종로구4,4,0,4,0,0,126.998095348223,37.58364889758
2020,서울,중구,서울특별시 중구 황학동(신당5동주민센터 부근),6,서울특별시 중구1,6,0,2,1,3,127.021116856759,37.565475831146
2020,서울,중구,서울특별시 중구 신당동(약수역서울3호선 부근),5,서울특별시 중구2,5,0,4,1,0,127.010772538923,37.553665648052
2020,서울,중구,서울특별시 중구 황학동(동대문중앙교회앞 부근),4,서울특별시 중구3,4,0,4,0,0,127.018719666181,37.568201392081
2020,서울,중구,서울특별시 중구 인현동1가(을지로4가 부근),4,서울특별시 중구4,4,0,2,2,0,126.997270758939,37.566474742316
2020,서울,중랑구,서울특별시 노원구 상계동(기업은행 부근),5,서울특별시 노원구1,5,0,5,0,0,127.080529404909,37.669359547806
2020,서울,중랑구,서울특별시 노원구 중계동(성은약국 부근),4,서울특별시 노원구2,6,0,3,3,0,127.073506405697,37.660604554158
2020,서울,중랑구,서울특별시 노원구 상계동(상계초교입구교차로 부근),4,서울특별시 노원구3,4,0,3,1,0,127.067914734179,37.65767796057
2020,서울,중랑구,서울특별시 노원구 상계동(수락산역앞교차로 부근),3,서울특별시 노원구4,5,1,1,3,0,127.055084701899,37.678473332279
2020,서울,중랑구,서울특별시 노원구 공릉동(준효약국 부근),3,서울특별시 노원구5,3,0,2,1,0,127.079193671552,37.623183369918
2020,서울,중랑구,서울특별시 노원구 상계동(당고개입구오거리 부근),3,서울특별시 노원구6,3,0,1,2,0,127.075831551586,37.664055758268
2021,서울,강동구,서울특별시 강동구 암사동(성덕여중교 부근),5,서울특별시 강동구1,5,1,4,0,0,127.139704705609,37.550788122375
2021,서울,강동구,서울특별시 강동구 천호동(천동초교앞교차로 부근),5,서울특별시 강동구2,6,0,5,1,0,127.136123193332,37.542304403826
2021,서울,강동구,서울특별시 강동구 천호동(강동구민회관 부근),5,서울특별시 강동구3,6,0,5,1,0,127.140860152775,37.545924327047
2021,서울,강북구,서울특별시 강북구 수유동(번창교 부근),5,서울특별시 강북구1,6,1,5,0,0,127.030449619855,37.641980760105
2021,서울,강북구,서울특별시 강북구 번동(새마을금고 부근),5,서울특별시 강북구2,6,1,4,1,0,127.039827387725,37.62849763296
2021,서울,강북구,서울특별시 강북구 미아동(미아4동사무소 부근),5,서울특별시 강북구3,5,0,5,0,0,127.033332260876,37.616033627451
2021,서울,강북구,서울특별시 강북구 미아동(미아삼거리역 부근),5,서울특별시 강북구4,5,0,5,0,0,127.030404426224,37.61313772053
2021,서울,강북구,서울특별시 강북구 미아동(삼성생명 부근),5,서울특별시 강북구5,5,0,5,0,0,127.026699911872,37.625561418426
2021,서울,강서구,서울특별시 강서구 가양동(양천향교역사거리 부근),5,서울특별시 강서구1,7,1,6,0,0,126.841350056361,37.568789496539
2021,서울,강서구,서울특별시 강서구 화곡동(신정여상 부근),5,서울특별시 강서구2,5,1,4,0,0,126.85819882072,37.531927182494
2021,서울,강서구,서울특별시 강서구 화곡동(목동사거리 부근),5,서울특별시 강서구3,5,0,5,0,0,126.863623612241,37.532857887283
2021,서울,강서구,서울특별시 강서구 화곡동(우장산역앞교차로 부근),5,서울특별시 강서구4,5,0,5,0,0,126.835869314418,37.548388461359
2021,서울,관악구,서울특별시 관악구 봉천동(봉천본동농협앞 부근),5,서울특별시 관악구1,5,1,4,0,0,126.945721277516,37.481534007989
2021,서울,관악구,서울특별시 관악구 신림동(뿌리약국 부근),5,서울특별시 관악구2,5,0,5,0,0,126.918858994748,37.474194070601
2021,서울,관악구,서울특별시 관악구 신림동(구로디지털단지역앞교 부근),5,서울특별시 관악구3,5,0,5,0,0,126.902717012981,37.484569317021
2021,서울,관악구,서울특별시 관악구 봉천동(까치고개 부근),5,서울특별시 관악구4,5,0,5,0,0,126.965439546499,37.476216710634
2021,서울,구로구,서울특별시 구로구 구로동(고대구로병원사거리 부근),5,서울특별시 구로구1,5,0,5,0,0,126.883641291613,37.493484887319
2021,서울,금천구,서울특별시 금천구 시흥동(시흥사거리 부근),5,서울특별시 금천구1,5,1,4,0,0,126.90136934562,37.454997941703
2021,서울,중랑구,서울특별시 노원구 상계동(수락산역앞교차로 부근),5,서울특별시 노원구1,6,1,4,1,0,127.054945013802,37.67794885036
2021,서울,중랑구,서울특별시 노원구 중계동(중계동45321 부근),5,서울특별시 노원구2,7,0,6,1,0,127.07364596519,37.659991249797
2021,서울,중랑구,서울특별시 노원구 상계동(당고개역 부근),5,서울특별시 노원구3,5,0,5,0,0,127.080163795424,37.670289848798
2021,서울,도봉구,서울특별시 도봉구 쌍문동(성북택시 부근),5,서울특별시 도봉구1,5,0,5,0,0,127.032472902004,37.644692806029
2021,서울,도봉구,서울특별시 도봉구 창동(창동견인차량보관소 부근),5,서울특별시 도봉구2,5,0,5,0,0,127.049196458251,37.653410727824
2021,서울,도봉구,서울특별시 도봉구 방학동(녹산교회 부근),5,서울특별시 도봉구3,5,0,5,0,0,127.044358071469,37.666010827738
2021,서울,동대문구,서울특별시 동대문구 용두동(경동시장앞교차로 부근),9,서울특별시 동대문구1,10,0,10,0,0,127.038551597779,37.578197693869
2021,서울,동대문구,서울특별시 동대문구 제기동(우리은행청량리중앙지점 부근),9,서울특별시 동대문구2,9,0,9,0,0,127.041037552342,37.579108732283
2021,서울,동대문구,서울특별시 동대문구 제기동(경동시장 부근),8,서울특별시 동대문구3,10,1,8,1,0,127.038313968116,37.579999458609
2021,서울,동대문구,서울특별시 동대문구 제기동(용두교 부근),5,서울특별시 동대문구4,6,0,5,0,1,127.0344723764,37.578542216051
2021,서울,동대문구,서울특별시 동대문구 청량리동(청량리역2번출구 부근),5,서울특별시 동대문구5,5,0,5,0,0,127.044194289636,37.581464465913
2021,서울,동대문구,서울특별시 동대문구 제기동(식당재료유통할인 부근),5,서울특별시 동대문구6,5,0,5,0,0,127.040563502605,37.582532006148
2021,서울,동대문구,서울특별시 동대문구 용두동(성바오로병원앞교차로 부근),5,서울특별시 동대문구7,5,0,5,0,0,127.043300367119,37.579478046975
2021,서울,동작구,서울특별시 동작구 상도동(성대전통시장입구 부근),9,서울특별시 동작구1,10,0,10,0,0,126.932234771618,37.500037912521
2021,서울,동작구,서울특별시 동작구 사당동(사당역사거리 부근),5,서울특별시 동작구2,6,1,4,1,0,126.981495197846,37.476829075203
2021,서울,동작구,서울특별시 동작구 사당동(동작대로27길34 부근),5,서울특별시 동작구3,6,0,6,0,0,126.979605662872,37.488358170694
2021,서울,동작구,서울특별시 동작구 상도동(리치타운 부근),5,서울특별시 동작구4,6,0,5,1,0,126.952616528031,37.497610318562
2021,서울,마포구,서울특별시 마포구 도화동(마포삼성아파트 부근),5,서울특별시 마포구1,5,0,5,0,0,126.949356089013,37.541040373415
2021,서울,서대문구,서울특별시 서대문구 홍제동(홍제교 부근),5,서울특별시 서대문구1,8,1,4,3,0,126.944451021099,37.591853286701
2021,서울,서대문구,서울특별시 서대문구 홍은동(홍은동21715 부근),5,서울특별시 서대문구2,5,1,4,0,0,126.940829130161,37.591475646085
2021,서울,서대문구,서울특별시 서대문구 홍제동(서부빌딩 부근),5,서울특별시 서대문구3,5,1,4,0,0,126.945158735388,37.588070979193
2021,서울,서대문구,서울특별시 서대문구 북아현동(북아현동주민센터 부근),5,서울특별시 서대문구4,5,0,5,0,0,126.956466852165,37.559460826257
2021,서울,서대문구,서울특별시 서대문구 천연동(감리교신학대학교 부근),5,서울특별시 서대문구5,5,0,5,0,0,126.962284312872,37.569222007491
2021,서울,성북구,서울특별시 성북구 하월곡동(성북트리즘빌딩앞교차 부근),6,서울특별시 성북구1,6,0,6,0,0,127.038401321965,37.602533428476
2021,서울,성북구,서울특별시 성북구 삼선동5가(성북경찰서앞교차로 부근),5,서울특별시 성북구2,6,0,5,1,0,127.016053585506,37.589644825149
2021,서울,성북구,서울특별시 성북구 정릉동(길음교 부근),5,서울특별시 성북구3,5,0,5,0,0,127.021413026891,37.601744687069
2021,서울,성북구,서울특별시 성북구 상월곡동(부동산 부근),5,서울특별시 성북구4,5,0,5,0,0,127.046983756396,37.607073401317
2021,서울,성북구,서울특별시 성북구 하월곡동(방천시장입구교차로 부근),5,서울특별시 성북구5,5,0,5,0,0,127.035174342223,37.611353921547
2021,서울,송파구,서울특별시 송파구 가락동(금호아파트 부근),5,서울특별시 송파구1,5,0,5,0,0,127.116442472843,37.495010929812
2021,서울,양천구,서울특별시 양천구 목동(외환은행강서지점 부근),5,서울특별시 양천구1,5,1,4,0,0,126.8712001073,37.547139746403
2021,서울,양천구,서울특별시 양천구 신월동(명성빌딩 부근),5,서울특별시 양천구2,6,0,5,0,1,126.851489423199,37.522516514726
2021,서울,양천구,서울특별시 양천구 신정동(영등포여상사거리 부근),5,서울특별시 양천구3,5,0,5,0,0,126.859384540865,37.525624187707
2021,서울,영등포구,서울특별시 영등포구 영등포동5가(선한치과 부근),5,서울특별시 영등포구1,6,0,5,1,0,126.907871385557,37.51938751882
2021,서울,영등포구,서울특별시 영등포구 영등포동(롯데백화점 부근),5,서울특별시 영등포구2,6,0,5,0,1,126.905409084962,37.515950013183
2021,서울,용산구,서울특별시 용산구 보광동(뽐네일 부근),5,서울특별시 용산구1,5,1,4,0,0,127.000846311409,37.526126529217
2021,서울,은평구,서울특별시 은평구 대조동(불광역6번출구 부근),5,서울특별시 은평구1,6,1,5,0,0,126.929131222929,37.610347780726
2021,서울,은평구,서울특별시 은평구 불광동(불광전화국앞 부근),5,서울특별시 은평구2,5,1,4,0,0,126.928664247258,37.612148197382
2021,서울,은평구,서울특별시 은평구 응암동(파리바게뜨 부근),5,서울특별시 은평구3,5,0,5,0,0,126.917745033308,37.588479735452
2021,서울,은평구,서울특별시 은평구 갈현동(연신내역 부근),5,서울특별시 은평구4,5,0,5,0,0,126.91998493156,37.620938958867
2021,서울,은평구,서울특별시 은평구 신사동(신사1동사무소 부근),5,서울특별시 은평구5,5,0,5,0,0,126.912455587057,37.598548534288
2021,서울,종로구,서울특별시 종로구 관수동(기업은행 부근),5,서울특별시 종로구1,5,0,5,0,0,126.988775100991,37.570241041891
2021,서울,중구,서울특별시 중구 신당동(약수역서울3호선 부근),6,서울특별시 중구1,6,0,6,0,0,127.010852655926,37.553569498834
2021,서울,중구,서울특별시 중구 만리동2가(만리시장 부근),5,서울특별시 중구2,5,1,4,0,0,126.962636379466,37.551737475505
2021,서울,중구,서울특별시 중구 황학동(신당중앙시장 부근),5,서울특별시 중구3,5,0,5,0,0,127.018698633736,37.56586009257
2021,서울,중랑구,서울특별시 노원구 상계동(수락산역앞교차로 부근),5,서울특별시 노원구1,6,1,4,1,0,127.054945013802,37.67794885036
2021,서울,중랑구,서울특별시 노원구 중계동(중계동45321 부근),5,서울특별시 노원구2,7,0,6,1,0,127.07364596519,37.659991249797
2021,서울,중랑구,서울특별시 노원구 상계동(당고개역 부근),5,서울특별시 노원구3,5,0,5,0,0,127.080163795424,37.670289848798
